,date,title,support,notes,tags,reviews,One Set,Set 1,Set 2,Set 3,Encore,2nd Encore,3rd Encore,Quarter 1,Quarter 2,Quarter 3,Quarter 4,Overtime
0,2002-02-01,"The Canopy Club, Urbana, IL, USA",Cornmeal,"[""Jake sat in with Cornmeal for Back On the Train > Good Ol' Boys"", ""Ridin' the Storm Out (REO Speedwagon) was teased and quoted before Tribute to the Spinal Shaft"", 'The Woody Woodpecker Theme (Tibbles/Idriss) was teased after Dump City', 'Hells Bells (AC/DC) was teased after Water']","{'1': 'everyone on percussion except Ryan and Joel, who were playing on Amstel Light bottles', '2': 'with Cantina Band (from Star Wars) (John Williams) jam', '3': 'abbriviated due to curfew'}",,,,,,,,,,,,,
0,2002-02-02,"Park West, Chicago, IL, USA",,"[""Superbowl Shuffle (The Chicago Bears Shufflin' Crew) was quoted after Drums"", 'The Woody Woodpecker Theme (Tibbles/Idriss) was teased after Ten Years Gone']","{'1': 'with Feels So Good (Chuck Mangione) tease', '2': ""with Emperor's Clothes tease and freestyle rap by Primemeridian"", '3': 'with Jake on acoustic; song begins with the studio version played over the P.A. system and the band slowly takes over', '4': 'with Jake on acoustic', '5': 'with Jake on percussion', '6': 'Jake and Brendan on acoustics; with Is There Anybody Out There? (Pink Floyd) tease', '7': 'debut, Led Zeppelin, instrumental; Jake and Brendan on acoustics and Norwegian Wood (The Beatles) tease', '8': 'with Jake and Brendan on acoustics', '9': 'with Primemeridian', '10': 'vocals by Mike with Jake on drums'}",,,,,,,,,,,,,
0,2002-02-05,"Cicero's, St. Louis, MO, USA",,"['with The Safety Dance (Men Without Hats) and Unskinny Bop (Poison) teases before Gesture Under a Mitten', 'with Dueling Banjos (Arthur ""Guitar Boogie"" Smith) tease after Space Funk Booty', ""with Ain't Talkin' 'bout Love (Van Halen) tease before Trenchtown Rock"", 'with The Safety Dance tease before Ask Me No Questions']","{'1': 'Andy and Mike with Jake', '2': 'Brendan, Andy, and Jake on percussion', '3': 'debut, original;  Joel played solo over multiple loops and left the stage as the loops continued'}",,,,,,,,,,,,,
0,2002-02-06,"Copper Dragon Brewing Company, Carbondale, IL, USA",,"[""Ain't Talkin' 'Bout Love (Van Halen) was teased after Gesture Under AaMitten"", 'Waiting Room (Fugazi) was teased by Ryan after Last Man Swerving', 'Birthday (The Beatles) was teased after The Triple Wide']","{'1': 'debut, original;  Joel, Jake, and Andy on ""electronica""', '2': 'debut, original; vocal jam over groove', '3': ""with In My Time of Dying (Led Zeppelin) tease, Pooh Doggie tease and quote, and extended Ain't Talkin' 'bout Love (Van Halen) tease""}",,,,,,,,,,,,,
0,2002-02-07,"The Vogue Theatre, Indianapolis, IN, USA",,None,"{'1': 'Brendan, Joel and Jake on percussion'}",,,,,,,,,,,,,
0,2002-02-08,"The Buskirk-Chumley Theater, Bloomington, IN, USA",,None,"{'1': 'debut, original', '2': 'complete MLK (U2) from Joel', '3': 'acoustic', '4': 'acoustic; ended with Pooh Doggie jam and Night Moves (Bob Seger) tease', '5': 'with Jake on acoustic, then later on drums while Mike took a break'}",,,,,,,,,,,,,
0,2002-02-09,"Kalamazoo State Theatre, Kalamazoo, MI, USA",,"['co-bill with ekoostik hookah', 'with YYZ (Rush) tease from Joel before Señor Mouse', 'with Linus and Lucy (Vince Guaraldi) tease from Brendan before Prowler']",{},,,,,,,,,,,,,
0,2002-02-13,"Axis, Bloomington, IN, USA",,['entire show without Jake'],"{'1': 'with Michael ""Mad Dog"" Mavridoglou', '2': 'with Brad Myers', '3': ""with Ray's Music Exchange"", '4': ""with Mike, Andy and percussion from Ray's Music Exchange; with Feels So Good (Chuck Mangione) tease"", '5': 'unfinished', '6': 'with Imperial March (Star Wars) (John Williams) tease from Joel'}",,,,,,,,,,,,,
0,2002-02-15,"Irving Plaza, New York, NY, USA",,"['Supporting Deep Banana Blackout', 'with Woody Woodpecker theme tease (George Tibbles and Ramey Idriss) after Dump City']","{'1': ""with Hells Bells (AC/DC), Ain't Talkin' 'bout Love and Panama (both Van Halen), and Sweet Child o' Mine (Guns N' Roses) teases""}",,,,,,,,,,,,,
0,2002-02-17,"The 8x10, Baltimore, MD, USA",,"['Rondo Alla Turca (Mozart) and the Woody Woodpecker theme (George Tibbles and Ramey Idriss)  were teased after In the Hall of the Mountain King ', 'You Really Got Me (Van Halen) was teased before Der Bluten Kat', ""(Don't Fear) The Reaper (Blue Öyster Cult) was teased before Last Man Swerving"", ""Good Ol' Boys was dedicated to Waylon Jennings, who had passed away on 02.13.2002""]","{'1': ""with Ain't Talkin' 'bout Love (Van Halen) tease"", '2': 'with When the Levee Breaks (Led Zeppelin) tease', '3': ""with Orfeo, White Man's Moccasins, and Goodbye Blue Sky (Pink Floyd) teases"", '4': 'with false start', '5': ""with Sweet Child o' Mine (Guns N' Roses) tease""}",,,,,,,,,,,,,
0,2002-02-19,"The Iota, Arlington, VA, USA",,None,"{'1': 'with Black Magic Woman (Peter Green) jam', '2': ""with Ain't Talking 'bout Love (Van Halen) tease""}",,,,,,,,,,,,,
0,2002-02-20,"Starr Hill Music Hall, Charlottesville, VA, USA",,"['The Woody Woodpecker theme (George Tibbles and Ramey Idriss) was teased after The Fussy Dutchman', 'Hysteria (Def Leppard) was teased and quoted before Example 1', 'Funeral March (Frédéric Chopin) was teased before Anchor Drops', ""(Don't Fear) The Reaper (Blue Öyster Cult) was teased before YYZ""]","{'1': 'acoustic', '2': ""started with Hot For Teacher, Eruption, and Ain't Talkin' 'bout Love (all Van Halen) teases""}",,,,,,,,,,,,,
0,2002-02-21,"Peasant's, Greenville, NC, USA",,None,{'1': '2nd half only'},,,,,,,,,,,,,
0,2002-02-22,"Cat's Cradle, Carrboro, NC, USA",,['This show was simulcast on the Digital Club Network'],"{'1': 'with Milestones (Miles Davis) tease', '2': 'ended with Another Brick in the Wall (Pink Floyd) jam', '3': ""with Smoke on the Water (Deep Purple) tease from Joel and Ain't Talkin' 'bout Love (Van Halen) tease from Jake""}",,,,,,,,,,,,,
0,2002-02-23,"Ziggy's, Winston-Salem, NC, USA",Jive Turkey,None,"{'1': 'with Feels So Good (Chuck Mangione) tease', '2': 'with Mother (Danzig) vocal tease from Jake', '3': 'with Fade to Black (Metallica) tease from Ryan and ...And Justice for All (Metallica) tease from Brendan'}",,,,,,,,,,,,,
0,2002-02-26,"Cumberland's, Charleston, SC, USA",,"[""(Don't Fear) The Reaper (Blue Öyster Cult) was teased before The Haunt and after All Things Ninja"", 'One (Metallica) and the Woody Woodpecker theme (George Tibbles and Ramey Idriss) were teased after Anchor Drops', 'For Those About to Rock (We Salute You) (AC/DC) was teased before All Things Ninja']","{'1': 'with Star Wars theme (John Williams) tease', '2': 'with Jake on timbales', '3': 'with Imperial March (Star Wars) (John Williams) tease'}",,,,,,,,,,,,,
0,2002-02-27,"Stella Blue, Asheville, NC, USA",,"['If You Leave Me Now (Chicago) was teased and quoted before Last Man Swerving', ""The Woody Woodpecker theme (George Tibbles and Ramey Idriss) was teased after Phil's Farm""]","{'1': 'with Karl Engelmann on vocals', '2': 'with Winkie Chant (Wizard of Oz) tease', '3': ""with (Prelude) Still Talkin' and Boyz-n-the-Hood (both Eazy-E) quotes from Brendan"", '4': 'Part III only'}",,,,,,,,,,,,,
0,2002-02-28,"The Visulite Theater, Charlotte, NC, USA",,None,"{'1': 'with Iron Man (Black Sabbath) tease', '2': 'ended with Brendan and Jake on acoustics', '3': 'Brendan and Jake on acoustics', '4': 'with Crazy Train (Ozzy Osbourne) teases'}",,,,,,,,,,,,,
0,2002-03-01,"Georgia Theatre, Athens, GA, USA",,"['With Moonshine Still', 'You Really Got Me (Van Halen) was teased after Walletsworth', ""(Don't Fear) The Reaper (Blue Öyster Cult) was teased after the second Hangover"", 'YYZ (Rush) was teased after Space Funk Booty']","{'1': 'with Main Theme (Star Wars) (John Williams) tease from Joel and Godfather Theme (Nino Rota) tease from Jake', '2': 'with Jake on timbales', '3': ""with Sweet Child o' Mine (Guns N' Roses) and Thunderstruck (AC/DC) teases""}",,,,,,,,,,,,,
0,2002-03-02,"Variety Playhouse, Atlanta, GA, USA",,"['With Moonshine Still', ""Birthday (The Beatles) was teased after Good Ol' Boys"", 'YYZ (Rush) was teased before Tribute to the Spinal Shaft']","{'1': 'ended with Another Brick in the Wall (Pink Floyd) jam', '2': ""with Ain't Talkin' 'Bout Love (Van Halen) tease"", '3': 'began with Panama (Van Halen) tease; part III only', '4': 'first verse only'}",,,,,,,,,,,,,
0,2002-03-03,"The Augusta Levee Festival, Augusta, GA, USA",,"['Get In the Van included Caddyshack monologue during the first pause played over the P.A,, with Mike pantomiming. After Lively Up Yourself, there was a ""Who is cooler?"" - or as Brendan put it ""Quien es mas macho?"" - contest between Ryan and Joel; no winner was declared']","{'1': 'began directly out of the soundcheck; with Hot for Teacher (Van Halen) and The Fussy Dutchman jam', '2': 'with Third Stone From the Sun (Jimi Hendrix) tease', '3': 'with You Oughta Know (Alanis Morissette) tease'}",,,,,,,,,,,,,
0,2002-03-05,"The Warehouse, Tallahassee, FL, USA",,"['Power issues at the venue caused several power flashes; there was also no light show. Get in the Van was dedicated to Mark Vann, the banjo player from Leftover Salmon, who had passed away the day before.', ""with Voodoo Child tease after White Man's Moccasins""]","{'1': 'with Norwegian Wood (The Beatles) tease', '2': ""part I; ended with Rapper's Delight (The Sugarhill Gang) jam"", '3': 'with Unskinny Bop (Poison) and Cantaloupe Island (Herbie Hancock) teases', '4': 'with Pooh Doggie teases'}",,,,,,,,,,,,,
0,2002-03-06,"The Orpheum, Tampa, FL, USA",,"['YYZ was requested by the owner of the club, who was a big Rush fan.']","{'1': 'with Tom Sawyer (Rush) tease from Joel', '2': 'began with Norwegian Wood (The Beatles) tease', '3': 'with Odd Couple Theme (Neal Hefti) tease', '4': ""with Crazy Train (Ozzy Osbourne) and 40's Theme teases""}",,,,,,,,,,,,,
0,2002-03-07,"Culture Room, Ft. Lauderdale, FL, USA",,['Panana (Van Halen) was teased and quoted after Pay the Snucka'],"{'1': 'debut, Led Zeppelin; first verse only, instrumental', '2': ""with Hope Clayburn on saxophone; with Well, You Needn't (Thelonious Monk) tease, Hope freestyling, and quotes of Rapper's Delight (The Sugarhill Gang), Good Times (Chic), and The Next Movement (The Roots); ending of The Stranger featured only Joel"", '3': 'with Jake on timbales', '4': 'with Underworld (Super Mario Brothers) theme (Koji Kondo) tease and Hope Clayburn on flute', '5': 'with Hope Clayburn freestyling with a Miss You (The Rolling Stones) theme', '6': 'with Hope Clayburn on saxophone', '7': 'part III only; with Unskinny Bop (Posion) and For Those About to Rock (We Salute You) (AC/DC) teases and Deeez Nuuuts (Dr. Dre) quote'}",,,,,,,,,,,,,
0,2002-03-08,"Freebird Live, Jacksonville Beach, FL, USA",,['with 316 (Van Halen) tease before Get in the Van'],"{'1': ""with Fletch Theme (Harold Faltermeyer) teases and It's About That Time (Miles Davis) ending"", '2': 'with Birthday (The Beatles) tease', '3': 'with Eruption (Van Halen) tease', '4': 'with long Free Bird (Lynard Skynard) tease'}",,,,,,,,,,,,,
0,2002-03-13,"Tipitina's, New Orleans, LA, USA",Particle,None,"{'1': 'acoustic', '2': 'part III only'}",,,,,,,,,,,,,
0,2002-03-14,"Satellite Lounge, Houston, TX, USA",Plump,None,"{'1': 'Jake was having monitor problems, so the band jammed until it was fixed', '2': 'with David Flores on alto saxophone', '3': '""Texas Style""'}",,,,,,,,,,,,,
0,2002-03-15,"Crocodile Rock, Austin, TX, USA",,['late night jam set'],"{'1': '""This One Goes to Eleven""; with Steve Molitz on keyboards along with members of Ray\'s Music Exchange and ulu; lasted for over 20 minutes'}",,,,,,,,,,,,,
0,2002-03-16,"""South By Southwest Festival"" The Vibe, Austin, TX, USA",,None,{},,,,,,,,,,,,,
0,2002-03-17,"Club Dada, Dallas, TX, USA",Particle,None,"{'1': ""ended with Steve Molitz playing with Joel and Charlie Hitchcock trading off using Brendan's guitar before giving it back to him""}",,,,,,,,,,,,,
0,2002-03-19,"12th & Porter, Nashville, TN, USA",,None,{},,,,,,,,,,,,,
0,2002-03-20,"Bluegrass Brewing Company, Louisville, KY, USA",,['Mediterranean Sundance (Al Di Meola) was teased before Dump City and Fletch Theme (Harold Faltermeyer) was teased before Mamu.'],"{'1': 'Jake and Brendan left the stage', '2': 'with Space Funk Booty tease', '3': ""with Dixie (or the Duke Brothers' horn) tease by Joel"", '4': 'with a cappella Smurfs theme', '5': 'ended with Joy and Pain (Rob Base) chorus'}",,,,,,,,,,,,,
0,2002-03-21,"The Bluebird Nightclub, Bloomington, IN, USA",,None,"{'1': 'ended in a Smurfs theme tease and beatboxing', '2': 'with Lodi Dodi (Snoop Dogg) quote from Brendan', '3': ""with Ain't Talkin' 'bout Love (Van Halen) teases"", '4': 'with Jake on keys', '5': 'with Jake and Brendan on keys and Linus and Lucy (Vince Guaraldi) tease from Joel'}",,,,,,,,,,,,,
0,2002-03-22,"House of Blues, Chicago, IL, USA",Particle,"[""with It's Been Awhile (Staind) quote after Dump City"", 'with Highway  to Hell (AC/DC) tease before Power of Soul']","{'1': 'with One (Metallica) tease', '2': 'jam only', '3': 'with Release (Pearl Jam) tease', '4': ""with Elliott Peck on vocals; with Ain't No Sunshine (Bill Withers) quote from Elliott""}",,,,,,,,,,,,,
0,2002-03-23,"Shank Hall, Milwaukee, WI, USA",,"['""Tapers Appreciation Night"" - no taping was allowed']","{'1': 'ended one verse of I Got Love (Nate Dogg)', '2': 'no intro', '3': 'no intro, one verse of I Got Love (Nate Dogg)', '4': 'with Star Wars (John Williams) tease', '5': 'Dave Lillis on acoustic', '6': 'first verse and chorus only', '7': 'ended with Utopian Fir reggae vocal section followed by with extended instrument rotation jam; with Primus and Herbiie Hancock teases as well as a Next Movement (The Roots) tease', '8': 'ended with more instrument switching; Ryan on congas; followed by Super Mario Bros. (Koji Kondo) and Fletch Theme (Harold Faltermeyer) teases', '9': 'with The Safety Dance (Men Without Hats) chant from audience; some of band joining in, adding a tease', '10': 'Jake drumset solo, with Hot For Teacher (Van Halen) tease', '11': 'Mike drum jam', '12': 'with Panama (Van Halen) tease'}",,,,,,,,,,,,,
0,2002-04-02,"Green Room, Iowa City, IA, USA",,"[""The Fussy Dutchman was preceded by teases of (Don't Fear) The Reaper (Blue Öyster Cult)""]","{'1': ""with Sweet Child o' Mine (Guns N' Roses) tease"", '2': ""with Panama (Van Halen), Unskinny Bop (Poison), and Ain't Talkin' 'bout Love (Van Halen) teases; with intro to Get In the Van to end"", '3': 'with Jiggy; ended with Waiting Room (Fugazi) jam', '4': 'with Sesame Street Theme (Sunny Day) (Raposo, Stone, and Hart) tease from Joel'}",,,,,,,,,,,,,
0,2002-04-04,"The Fox Theatre, Boulder, CO, USA",,"['this show was simulcast on the Digital Club Network', ""with Good Ol' Boys (Waylon Jennings) quote after Last Man Swerving""]","{'1': 'with Tom Sawyer (Rush) tease', '2': 'with Hot For Teacher (Van Halen) tease', '3': 'began with Fletch Theme (Harold Faltermeyer) tease', '4': 'with Fletch Theme (Harold Faltermeyer) tease from Joel'}",,,,,,,,,,,,,
0,2002-04-05,"The Aggie Theatre, Fort Collins, CO, USA",,"[""with You Really Got Me and Ain't Talkin' 'bout Love (both Van Halen) teases before Front Porch""]","{'1': ""with Sweet Child o' Mine (Guns N' Roses) tease"", '2': 'began with The Rain Song (Led Zeppelin) tease'}",,,,,,,,,,,,,
0,2002-04-06,"The Gothic Theatre, Englewood, CO, USA",,None,"{'1': 'with Jake on percussion and Joel on JP8000', '2': ""with It's About That Time (Miles Davis) tease, ended with Third Stone from the Sun (Jimi Henrdrix) tease from Ryan""}",,,,,,,,,,,,,
0,2002-04-09,"Belly Up Tavern, Solana Beach, CA, USA",,['This show was simulcast on Digital Club Network.'],"{'1': 'unfinished; with The Fuzz tease', '2': 'with Brendan rap', '3': ""with several 80's Metal teases""}",,,,,,,,,,,,,
0,2002-04-10,"Sixteen Fifty, Hollywood, CA, USA",,None,"{'1': 'with Brendan on keys with Joel, with Home Sweet Home (Mötley Crüe) tease from Joel', '2': ""with Boyz-n-the-Hood (Eazy-E) + Ain't No Fun (If the Homies Can't Have None) (Snoop Dogg) quotes from Brendan"", '3': 'with Xxplosive (Dr. Dre) teases', '4': 'ended with Fletch Theme (Harold Faltermeyer) jam', '5': 'with Feels So Good (Chuck Mangione) tease', '6': ""debut (Mötley Crüe); ended with Rocket Queen (Guns N' Roses) jam"", '7': 'with Eric Levy on keyboards with Joel; Jake on drums; with The Pink Panther Theme (Henry Mancini) tease', '8': 'with Winkie Chant (Wizard of Oz) tease', '9': 'intro only', '10': ""with Sweet Child o' Mine (Guns N' Roses) tease"", '11': ""with Ain't Talkin' 'bout Love (Van Halen) tease""}",,,,,,,,,,,,,
0,2002-04-11,"The Catalyst, Santa Cruz, CA, USA",Netwerk: Electric,None,"{'1': 'with All In Time jam', '2': 'bgan with Big Bottom (Spinal Tap) tease'}",,,,,,,,,,,,,
0,2002-04-12,"Slim's, San Francisco, CA, USA",Tea Leaf Green,None,"{'1': 'ended with Joel playing a theme similar to Mullet (Over)', '2': 'with Pay the Snucka tease', '3': 'part 1', '4': 'debut, Lee Oskar', '5': 'with Cocaine (J.J. Cale) tease'}",,,,,,,,,,,,,
0,2002-04-13,"Eureka Theater, Eureka, CA, USA",,"['With Flowmotion', 'with One (Metallica) tease before Last Call']","{'1': ""with It's About That Time (Miles Davis) jam""}",,,,,,,,,,,,,
0,2002-04-14,"Mt. Shasta Ski Park, Mt. Shasta, CA, USA",,['Private show - End of the Year party for employees'],{'1': 'with Metallica tease'},,,,,,,,,,,,,
0,2002-04-17,"Waldo's, Klamath Falls, OR, USA",,None,"{'1': 'with I Got Love (Nate Dogg) tease', '2': 'with Another Brick in the Wall (Pink Floyd) tease'}",,,,,,,,,,,,,
0,2002-04-18,"The Domino Room at the Midtown Rock Rink and Roll, Bend, OR, USA",,None,"{'1': ""debut in full, original (Ali Baba's Tahini composition)""}",,,,,,,,,,,,,
0,2002-04-19,"The Wild Duck Music Hall, Eugene, OR, USA",,['with Voodoo Child (Jimi Hendrix) tease before Power of Soul'],"{'1': 'ended with Linus and Lucy (Vince Guaraldi) tease from Joel', '2': 'debut, Metallica; one verse', '3': 'with Rock of Ages (Def Leppard) quote'}",,,,,,,,,,,,,
